tgl,ot,lat,lon,depth,mag,remark
4/21/2021,14.32.33,-3.67,102.49,91,4.2,Southern Sumatra - Indonesia
4/21/2021,13.34.11,0.16,96.71,11,3.4,Off West Coast of Northern Sumatra
4/21/2021,12.34.25,-7.75,107.28,34,3.2,Java - Indonesia
4/21/2021,12.26.29,-0.53,126.95,10,3.1,Southern Molucca Sea
4/21/2021,12.12.12,-0.83,123.22,13,2.9,Minahassa Peninsula - Sulawesi
4/21/2021,08.06.09,2.42,98.87,10,2.1,Northern Sumatra - Indonesia
4/21/2021,06.12.35,-8.39,117.8,205,3.4,Sumbawa Region - Indonesia
4/21/2021,05.39.45,0.3,97.13,17,3.8,Northern Sumatra - Indonesia
4/21/2021,05.19.42,0.93,126.94,13,2.9,Northern Molucca Sea
4/21/2021,02.00.07,0.21,96.57,10,3.5,Off West Coast of Northern Sumatra
4/22/2021,23.31.41,-7.72,126.38,207,3.3,Banda Sea
4/22/2021,23.03.28,-5.75,102.6,10,3.1,Southern Sumatra - Indonesia
4/22/2021,22.41.23,1.8,127.19,37,3,Halmahera - Indonesia
4/22/2021,22.16.48,1.86,128.57,11,3.4,Halmahera - Indonesia
4/22/2021,21.59.59,-3.1,141.39,10,4.8,New Guinea - Papua New Guinea
4/22/2021,21.47.34,-6.64,107.8,10,3.3,Java - Indonesia
4/22/2021,20.55.11,-7.34,127.53,10,4.1,Banda Sea
4/22/2021,20.48.27,0.05,98.5,14,3.8,Northern Sumatra - Indonesia
4/22/2021,20.28.26,-8.3,121.38,10,3.4,Flores Region - Indonesia
4/22/2021,18.59.26,-8.27,107.32,10,3.3,Java - Indonesia
4/22/2021,18.35.50,-5.58,101.62,10,4.3,Southwest of Sumatra - Indonesia
4/22/2021,18.33.32,3.29,125.93,13,4.9,Talaud Islands - Indonesia
4/22/2021,17.41.12,-6.87,129.96,170,4.6,Banda Sea
4/22/2021,16.15.34,-4.74,129.54,198,4.3,Banda Sea
4/22/2021,14.18.20,-8.5,117.1,10,2.6,Sumbawa Region - Indonesia
4/22/2021,13.09.27,-0.06,123.33,134,3.9,Minahassa Peninsula - Sulawesi
4/22/2021,11.41.11,-8.49,116.8,20,2.6,Sumbawa Region - Indonesia
4/22/2021,09.48.35,-8.74,124.34,92,2.5,Timor Region
4/22/2021,09.17.21,-0.18,122.91,88,3.7,Minahassa Peninsula - Sulawesi
4/22/2021,09.05.10,-8.96,110.7,10,4,Java - Indonesia
4/22/2021,07.51.14,-8.32,109.02,29,3.3,Java - Indonesia
4/22/2021,07.04.04,-3.22,130.57,10,4,Seram - Indonesia
4/22/2021,06.11.15,0.3,121.51,14,2.5,Minahassa Peninsula - Sulawesi
4/22/2021,03.03.54,-5.84,103.98,10,3.3,Southern Sumatra - Indonesia
4/22/2021,01.14.55,-5.58,101.62,33,4,Southwest of Sumatra - Indonesia
4/22/2021,00.06.45,-9.8,107.58,10,3.6,South of Java - Indonesia
4/23/2021,23.37.56,-7.65,120.38,25,3.2,Flores Sea
4/23/2021,23.25.08,-8.96,124.08,54,3.3,Timor Region
4/23/2021,23.15.17,-2.93,127.94,16,3.4,Ceram Sea
4/23/2021,23.09.25,5.04,126.46,22,4.9,Mindanao - Philippines
4/23/2021,22.39.19,3.66,126.33,51,3.9,Talaud Islands - Indonesia
4/23/2021,22.39.18,3.49,126.39,20,3.8,Talaud Islands - Indonesia
4/23/2021,22.28.21,-8.3,116.7,10,2.1,Sumbawa Region - Indonesia
4/23/2021,22.25.04,0.01,129.21,10,3.7,Halmahera - Indonesia
4/23/2021,22.14.42,2.53,98.82,10,2.4,Northern Sumatra - Indonesia
4/23/2021,21.53.45,-8.13,120.03,162,2.2,Flores Region - Indonesia
4/23/2021,21.50.57,5.12,126.43,10,4.2,Mindanao - Philippines
4/23/2021,21.47.31,-5.37,103.88,61,2.3,Southern Sumatra - Indonesia
4/23/2021,21.21.22,-9.45,117.23,24,2,Sumbawa Region - Indonesia
4/23/2021,20.24.45,-8.77,116.31,97,2.4,Sumbawa Region - Indonesia
4/23/2021,19.53.03,-4.86,103.98,10,2,Southern Sumatra - Indonesia
4/23/2021,19.26.08,-9.22,112.92,20,3.3,South of Java - Indonesia
4/23/2021,18.53.04,-6.88,126.93,422,4.1,Banda Sea
4/23/2021,18.45.35,5.15,126.49,54,5.5,Mindanao - Philippines
4/23/2021,18.36.04,-3.4,135.44,18,3.5,Irian Jaya Region - Indonesia
4/23/2021,18.36.04,0.44,120.06,10,2.9,Minahassa Peninsula - Sulawesi
4/23/2021,18.03.04,-8.33,114.97,16,1.2,Bali Region - Indonesia
4/23/2021,17.54.20,-0.22,122.88,78,2.5,Minahassa Peninsula - Sulawesi
4/23/2021,17.49.13,-9.01,123.99,41,2.8,Timor Region
4/23/2021,17.41.43,-8.31,116.01,12,2.5,Sumbawa Region - Indonesia
4/23/2021,17.06.39,-4.47,102.03,16,4.7,Southern Sumatra - Indonesia
4/23/2021,15.18.53,-6.26,105.86,145,3.5,Sunda Strait - Indonesia
4/23/2021,15.18.51,-6.28,105.84,160,3.7,Sunda Strait - Indonesia
4/23/2021,15.01.15,-2.67,119.28,10,2.5,Sulawesi - Indonesia
4/23/2021,14.08.11,-8.31,119.73,150,2.4,Flores Region - Indonesia
4/23/2021,13.52.53,-9.47,119.04,20,3.5,Sumba Region - Indonesia
4/23/2021,13.10.18,0.18,124.58,73,2.9,Minahassa Peninsula - Sulawesi
4/23/2021,12.51.01,-8.32,116.71,16,1.9,Sumbawa Region - Indonesia
4/23/2021,12.49.05,-9.15,122.58,56,2.3,Savu Sea
4/23/2021,12.06.02,3.02,126.68,10,3.6,Talaud Islands - Indonesia
4/23/2021,11.55.46,-7.84,118.45,10,2.7,Flores Sea
4/23/2021,11.28.08,-9.42,118.84,42,2.7,Sumbawa Region - Indonesia
4/23/2021,11.15.15,3.19,126.72,35,4.2,Talaud Islands - Indonesia
4/23/2021,10.07.37,-9.32,113.97,10,2.9,South of Java - Indonesia
4/23/2021,09.55.19,-9.08,112.92,10,3.1,South of Java - Indonesia
4/23/2021,09.11.20,-9.35,114.08,10,2.5,South of Bali - Indonesia
4/23/2021,09.09.12,3.61,96.79,10,2.9,Northern Sumatra - Indonesia
4/23/2021,08.05.33,-2.84,130.37,10,3.3,Seram - Indonesia
4/23/2021,06.29.09,3.01,125.7,138,3.8,Talaud Islands - Indonesia
4/23/2021,06.12.33,-9.03,118.93,125,2.5,Sumbawa Region - Indonesia
4/23/2021,06.01.33,-2.94,127.93,10,4.1,Ceram Sea
4/23/2021,04.38.42,-7.82,117.37,18,2.6,Bali Sea
4/23/2021,04.30.46,-9.09,117.16,10,2.3,Sumbawa Region - Indonesia
4/23/2021,04.24.58,1.67,126.34,10,3.6,Northern Molucca Sea
4/23/2021,03.30.04,-10.3,116.38,10,3.4,South of Sumbawa - Indonesia
4/23/2021,03.11.16,-2.34,119.25,10,3.5,Sulawesi - Indonesia
4/23/2021,02.54.55,-2.78,129.42,14,3,Seram - Indonesia
4/24/2021,23.35.13,0.11,96.43,10,4.4,Off West Coast of Northern Sumatra
4/24/2021,21.24.08,-5.4,141.72,88,4.4,New Guinea - Papua New Guinea
4/24/2021,20.38.21,-6.09,129.39,273,4.1,Banda Sea
4/24/2021,20.20.03,-1.86,128.25,10,4.7,Halmahera - Indonesia
4/24/2021,19.59.39,-8.32,119.9,153,2.5,Flores Region - Indonesia
4/24/2021,19.26.28,-8.68,120.57,10,2.8,Flores Region - Indonesia
4/24/2021,19.08.23,-8.58,120.52,10,2.4,Flores Region - Indonesia
4/24/2021,18.51.34,-8.67,120.54,10,3.5,Flores Region - Indonesia
4/24/2021,17.39.17,1.57,125.82,10,3.7,Northern Molucca Sea
4/24/2021,17.24.33,-9.43,120.23,40,3.3,Sumba Region - Indonesia
4/24/2021,16.10.55,-1.6,134.4,11,4,Irian Jaya Region - Indonesia
4/24/2021,15.40.44,-0.27,122.68,17,4.1,Minahassa Peninsula - Sulawesi
